Cod_setor;Cod_Grandes Regiões;Nome_Grande_Regiao;Cod_UF;Nome_da_UF ;Cod_meso;Nome_da_meso;Cod_micro;Nome_da_micro;Cod_RM;Nome_da_RM;Cod_municipio;Nome_do_municipio;Cod_distrito;Nome_do_distrito;Cod_subdistrito;Nome_do_subdistrito;Cod_bairro;Nome_do_bairro;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;V135;V136;V137;V138;V139;V140;V141;V142;V143;V144;V145;V146;V147;V148;V149;V150;V151;V152;V153;V154
354990405000110;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904007;Setor Socioeconômico 04;1;410;410;381;377;4;29;2;27;0;381;0;0;0;1239;599;640;1239;1226;13;0;0;599;593;6;0;0;640;633;7;0;0;7;17;14;12;18;18;16;18;19;13;25;15;16;24;16;11;12;13;15;21;16;20;25;16;24;149;145;115;87;63;66;54;44;41;30;13;3;5;2;1;0;5;7;9;7;9;8;10;8;11;7;10;7;5;12;8;6;7;10;4;10;6;13;13;5;7;68;74;59;45;31;35;28;13;17;14;5;3;2;0;1;0;2;10;5;5;9;10;6;10;8;6;15;8;11;12;8;5;5;3;11;11;10;7;12;11;17;81;71;56;42;32;31;26;31;24;16;8;0;3;2;0;0
354990405000111;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904007;Setor Socioeconômico 04;1;202;202;188;188;0;14;0;14;0;188;0;0;0;632;303;329;632;632;0;0;0;303;303;0;0;0;329;329;0;0;0;9;9;3;10;10;10;7;8;7;10;12;8;12;9;8;11;7;7;9;3;14;10;11;11;17;55;46;41;52;38;35;30;36;20;18;16;8;3;2;0;0;5;4;1;5;2;5;5;3;4;7;5;2;8;7;4;5;5;4;2;1;10;6;7;7;8;25;23;19;28;17;18;15;16;6;5;6;3;0;0;0;0;4;5;2;5;8;5;2;5;3;3;7;6;4;2;4;6;2;3;7;2;4;4;4;4;9;30;23;22;24;21;17;15;20;14;13;10;5;3;2;0;0
354990405000112;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904007;Setor Socioeconômico 04;1;191;191;166;166;0;25;3;22;0;166;0;0;0;601;281;320;601;601;0;0;0;281;281;0;0;0;320;320;0;0;0;6;5;8;3;4;5;8;11;4;11;8;7;4;10;7;6;3;15;10;16;11;7;14;7;8;55;37;38;45;46;36;31;28;29;27;10;12;7;1;1;0;2;3;1;0;1;1;2;9;3;6;4;1;4;6;3;3;2;9;4;8;4;5;7;3;4;29;21;21;20;20;13;14;12;11;14;4;3;4;0;0;0;4;2;7;3;3;4;6;2;1;5;4;6;0;4;4;3;1;6;6;8;7;2;7;4;4;26;16;17;25;26;23;17;16;18;13;6;9;3;1;1;0
354990405000113;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904013;Setor Socioeconômico 10;1;200;200;161;161;0;39;11;28;0;161;0;0;0;565;288;277;565;565;0;0;0;288;288;0;0;0;277;277;0;0;0;9;4;6;6;10;10;8;4;14;5;10;4;6;9;7;15;5;10;9;12;16;10;10;6;7;37;46;48;62;58;28;32;23;9;2;1;2;4;1;0;0;3;1;4;3;4;5;4;1;10;4;3;1;4;4;3;9;4;4;6;6;10;7;5;4;3;16;24;18;32;33;16;16;11;6;1;1;1;1;0;0;0;6;3;2;3;6;5;4;3;4;1;7;3;2;5;4;6;1;6;3;6;6;3;5;2;4;21;22;30;30;25;12;16;12;3;1;0;1;3;1;0;0
354990405000114;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904029;Setor Socioeconômico 28;1;276;273;241;240;1;32;11;21;1;242;2;1;1;835;415;420;833;829;3;1;2;415;413;1;1;0;418;416;2;0;2;10;5;11;11;6;11;8;9;9;14;6;10;12;11;11;10;15;16;12;10;13;16;13;19;19;67;47;62;56;72;54;41;42;33;36;18;12;6;2;0;0;3;2;8;8;4;4;5;9;3;7;3;7;7;3;6;4;9;9;3;9;6;7;7;11;11;35;27;31;27;31;25;19;19;13;19;6;5;2;1;0;0;7;3;3;3;2;7;3;0;6;7;3;3;5;8;5;6;6;7;9;1;7;9;6;8;8;32;20;31;29;41;29;22;23;20;17;12;7;4;1;0;0
354990405000115;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904024;Setor Socioeconômico 20;1;301;300;260;218;42;40;9;31;0;260;1;1;0;786;351;435;767;642;125;0;19;351;294;57;0;0;416;348;68;0;19;13;5;10;7;12;5;7;4;5;5;9;2;13;11;10;3;6;3;6;6;10;9;17;16;11;73;48;58;62;55;61;52;52;42;29;16;19;10;3;1;0;10;1;5;4;6;2;3;2;1;4;3;2;9;4;3;2;3;2;1;0;5;3;5;6;4;37;18;27;29;26;26;22;26;19;15;5;6;4;1;0;0;3;4;5;3;6;3;4;2;4;1;6;0;4;7;7;1;3;1;5;6;5;6;12;10;7;36;30;31;33;29;35;30;26;23;14;11;13;6;2;1;0
354990405000116;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904024;Setor Socioeconômico 20;1;184;184;150;135;15;34;2;32;0;150;0;0;0;438;194;244;438;397;41;0;0;194;178;16;0;0;244;219;25;0;0;1;2;3;8;0;3;0;4;1;0;5;3;6;6;4;3;5;8;4;9;7;6;7;4;7;28;32;24;30;29;27;44;31;27;19;16;12;9;3;1;0;1;0;1;6;0;1;0;2;1;0;2;2;2;3;1;1;3;6;2;4;5;5;2;1;4;10;17;8;15;12;12;20;9;14;9;5;4;3;1;0;0;0;2;2;2;0;2;0;2;0;0;3;1;4;3;3;2;2;2;2;5;2;1;5;3;3;18;15;16;15;17;15;24;22;13;10;11;8;6;2;1;0
354990405000117;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904024;Setor Socioeconômico 20;1;142;142;114;101;13;28;1;27;0;114;0;0;0;330;165;165;330;285;45;0;0;165;139;26;0;0;165;146;19;0;0;1;3;2;0;2;4;3;2;3;1;1;2;7;6;5;5;3;1;0;4;4;4;6;6;6;34;24;16;15;22;25;30;17;17;18;16;9;5;1;0;0;1;1;1;0;1;4;2;1;2;1;1;0;3;5;3;5;2;0;0;2;3;4;3;4;3;17;16;4;7;11;10;16;8;4;8;7;4;1;0;0;0;0;2;1;0;1;0;1;1;1;0;0;2;4;1;2;0;1;1;0;2;1;0;3;2;3;17;8;12;8;11;15;14;9;13;10;9;5;4;1;0;0
354990405000118;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904024;Setor Socioeconômico 20;1;272;272;228;211;17;44;14;30;0;228;0;0;0;487;213;274;487;435;52;0;0;213;191;22;0;0;274;244;30;0;0;7;5;4;0;3;4;1;1;4;2;6;6;1;3;7;4;3;4;6;9;7;5;7;4;5;58;44;38;30;52;40;37;24;16;12;14;13;0;1;0;0;7;1;1;0;0;2;1;0;3;1;3;4;1;3;4;1;3;2;3;3;3;0;2;2;2;26;22;15;18;19;19;15;8;6;5;4;4;0;0;0;0;0;4;3;0;3;2;0;1;1;1;3;2;0;0;3;3;0;2;3;6;4;5;5;2;3;32;22;23;12;33;21;22;16;10;7;10;9;0;1;0;0
354990405000119;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904024;Setor Socioeconômico 20;1;326;325;263;207;56;62;17;45;0;263;1;0;1;653;274;379;653;475;178;0;0;274;194;80;0;0;379;281;98;0;0;7;6;4;5;3;7;4;5;4;9;3;6;2;8;9;6;2;3;8;10;5;5;5;11;11;59;50;51;36;43;38;54;45;40;30;24;13;15;5;2;0;3;5;2;2;1;3;1;2;1;4;3;4;0;4;3;3;1;1;4;5;1;2;2;7;4;27;23;29;16;18;16;18;17;12;9;10;4;5;1;1;0;4;1;2;3;2;4;3;3;3;5;0;2;2;4;6;3;1;2;4;5;4;3;3;4;7;32;27;22;20;25;22;36;28;28;21;14;9;10;4;1;0
354990405000120;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904024;Setor Socioeconômico 20;1;259;259;223;213;10;36;10;26;0;223;0;0;0;543;239;304;543;505;38;0;0;239;220;19;0;0;304;285;19;0;0;8;4;2;6;3;3;4;5;7;4;10;4;6;6;7;3;2;7;2;7;4;7;5;5;12;51;48;41;30;32;39;38;40;28;23;17;10;10;3;0;0;3;3;1;3;1;0;3;2;2;2;3;2;4;3;1;2;1;5;1;5;2;5;2;5;4;28;21;19;13;18;15;15;14;11;7;7;2;2;2;0;0;5;1;1;3;2;3;1;3;5;2;7;2;2;3;6;1;1;2;1;2;2;2;3;0;8;23;27;22;17;14;24;23;26;17;16;10;8;8;1;0;0
354990405000121;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904024;Setor Socioeconômico 20;1;250;250;216;170;46;34;8;26;0;216;0;0;0;609;268;341;609;433;176;0;0;268;188;80;0;0;341;245;96;0;0;7;7;5;6;12;8;2;11;4;6;3;2;10;6;7;6;3;3;9;9;7;7;9;13;7;50;41;38;40;38;40;39;38;35;29;20;13;13;5;1;0;4;1;1;5;5;2;2;9;3;3;1;2;5;3;4;3;1;1;2;4;6;4;4;7;3;32;14;15;16;17;13;14;19;16;8;7;6;6;0;0;0;3;6;4;1;7;6;0;2;1;3;2;0;5;3;3;3;2;2;7;5;1;3;5;6;4;18;27;23;24;21;27;25;19;19;21;13;7;7;5;1;0
354990405000122;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904027;Setor Socioeconômico 26;1;183;183;159;159;0;24;4;20;0;159;0;0;0;464;225;239;464;464;0;0;0;225;225;0;0;0;239;239;0;0;0;0;1;1;0;3;2;5;1;8;5;3;3;3;6;4;6;7;8;2;5;6;7;8;5;2;19;25;18;23;29;32;41;54;48;29;20;12;6;5;2;0;0;1;0;0;2;1;2;1;5;3;2;3;2;5;0;2;3;5;2;3;4;5;3;3;0;6;13;7;9;14;15;16;23;25;16;10;9;2;2;1;0;0;0;1;0;1;1;3;0;3;2;1;0;1;1;4;4;4;3;0;2;2;2;5;2;2;13;12;11;14;15;17;25;31;23;13;10;3;4;3;1;0
354990405000123;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904027;Setor Socioeconômico 26;1;228;228;216;214;2;12;2;10;0;216;0;0;0;436;210;226;436;428;8;0;0;210;207;3;0;0;226;221;5;0;0;1;4;4;4;2;3;2;2;4;4;3;4;1;2;3;7;5;5;8;3;5;9;9;6;8;43;44;24;30;40;39;21;29;18;17;12;5;6;0;0;0;1;2;4;2;1;0;2;1;2;2;1;0;0;1;1;2;3;2;5;1;2;6;4;6;8;17;24;12;15;20;22;8;11;8;7;3;3;1;0;0;0;0;2;0;2;1;3;0;1;2;2;2;4;1;1;2;5;2;3;3;2;3;3;5;0;0;26;20;12;15;20;17;13;18;10;10;9;2;5;0;0;0
354990405000124;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904027;Setor Socioeconômico 26;1;92;92;80;78;2;12;2;10;0;80;0;0;0;250;117;133;250;242;8;0;0;117;112;5;0;0;133;130;3;0;0;3;3;0;1;0;0;2;0;0;3;0;3;4;4;4;4;3;6;4;3;6;5;7;3;7;19;18;5;12;25;29;24;16;11;5;5;2;4;0;0;0;0;1;0;0;0;0;2;0;0;2;0;3;2;2;2;2;1;3;1;2;3;3;3;0;4;11;9;4;3;8;16;11;6;5;4;2;1;1;0;0;0;3;2;0;1;0;0;0;0;0;1;0;0;2;2;2;2;2;3;3;1;3;2;4;3;3;8;9;1;9;17;13;13;10;6;1;3;1;3;0;0;0
354990405000125;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904027;Setor Socioeconômico 26;1;214;212;174;169;5;38;9;29;0;174;2;0;2;508;248;260;508;492;16;0;0;248;239;9;0;0;260;253;7;0;0;5;11;4;6;10;6;3;6;5;5;8;7;7;5;7;7;7;7;7;2;11;2;8;8;5;34;50;42;31;61;43;31;15;15;11;8;5;3;0;0;0;2;7;0;2;7;3;1;5;0;2;3;4;4;3;4;3;3;1;2;0;6;1;6;4;3;16;27;22;13;25;25;19;7;8;4;2;2;2;0;0;0;3;4;4;4;3;3;2;1;5;3;5;3;3;2;3;4;4;6;5;2;5;1;2;4;2;18;23;20;18;36;18;12;8;7;7;6;3;1;0;0;0
354990405000126;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904027;Setor Socioeconômico 26;1;325;323;233;222;11;90;14;76;1;234;1;1;0;715;338;377;709;675;32;2;6;332;314;17;1;6;377;361;15;1;0;5;4;6;6;6;4;8;5;4;4;5;7;4;4;9;10;7;4;8;11;7;9;15;13;14;91;48;33;36;48;69;67;56;34;19;15;9;10;1;0;0;2;2;4;4;3;2;5;2;3;1;4;1;2;3;3;3;0;4;3;6;3;4;4;7;2;46;23;18;16;23;32;32;26;20;8;11;3;3;0;0;0;3;2;2;2;3;2;3;3;1;3;1;6;2;1;6;7;7;0;5;5;4;5;11;6;12;45;25;15;20;25;37;35;30;14;11;4;6;7;1;0;0
354990405000127;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904003;Setor Socioeconômico 02;1;138;138;132;131;1;6;0;6;0;132;0;0;0;409;194;215;409;407;2;0;0;194;193;1;0;0;215;214;1;0;0;5;4;1;2;3;1;5;1;3;6;1;5;5;9;4;7;7;5;8;8;10;7;3;10;7;30;25;21;36;30;30;26;19;21;17;7;11;8;1;0;0;4;2;0;1;0;1;3;0;1;2;0;4;4;3;2;4;4;3;6;4;7;3;1;2;3;14;17;9;17;18;13;12;4;8;8;3;4;3;0;0;0;1;2;1;1;3;0;2;1;2;4;1;1;1;6;2;3;3;2;2;4;3;4;2;8;4;16;8;12;19;12;17;14;15;13;9;4;7;5;1;0;0
354990405000128;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904003;Setor Socioeconômico 02;1;240;240;222;217;5;18;2;16;0;222;0;0;0;720;333;387;720;703;17;0;0;333;322;11;0;0;387;381;6;0;0;4;7;3;7;5;7;8;14;12;11;9;7;10;5;11;15;11;10;14;4;18;7;10;9;11;49;57;48;57;55;43;42;34;38;32;16;15;3;1;1;0;2;6;1;5;1;3;5;6;3;4;5;4;7;4;5;5;5;6;3;3;8;2;5;6;7;29;24;23;22;27;19;19;14;20;11;6;8;0;0;0;0;2;1;2;2;4;4;3;8;9;7;4;3;3;1;6;10;6;4;11;1;10;5;5;3;4;20;33;25;35;28;24;23;20;18;21;10;7;3;1;1;0
354990405000129;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904003;Setor Socioeconômico 02;1;2;X;X;X;X;X;X;X;X;0;X;X;X;64;21;43;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
354990405000130;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904003;Setor Socioeconômico 02;1;218;218;196;192;4;22;2;20;0;196;0;0;0;576;274;302;576;563;13;0;0;274;266;8;0;0;302;297;5;0;0;4;4;4;3;11;4;5;6;3;9;7;6;10;7;11;9;3;11;15;10;7;10;12;11;10;47;42;36;37;43;40;23;29;25;19;20;8;7;6;1;1;1;3;3;1;6;2;3;5;1;4;4;4;6;5;7;3;2;5;4;4;3;6;4;4;5;24;19;20;17;20;17;13;16;9;6;10;3;1;3;1;0;3;1;1;2;5;2;2;1;2;5;3;2;4;2;4;6;1;6;11;6;4;4;8;7;5;23;23;16;20;23;23;10;13;16;13;10;5;6;3;0;1
354990405000131;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904003;Setor Socioeconômico 02;1;222;222;191;182;9;31;4;27;0;191;0;0;0;671;320;351;671;639;32;0;0;320;307;13;0;0;351;332;19;0;0;10;5;4;12;12;5;9;11;9;11;6;9;15;14;15;11;13;10;20;11;20;16;12;7;19;64;42;30;53;36;48;27;35;17;20;9;4;0;0;0;0;5;3;1;5;7;3;6;5;5;7;1;6;9;7;10;6;6;5;8;8;8;8;5;6;11;30;18;17;17;23;21;10;12;8;8;3;2;0;0;0;0;5;2;3;7;5;2;3;6;4;4;5;3;6;7;5;5;7;5;12;3;12;8;7;1;8;34;24;13;36;13;27;17;23;9;12;6;2;0;0;0;0
354990405000132;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904003;Setor Socioeconômico 02;1;248;248;246;246;0;2;2;0;0;246;0;0;0;846;398;448;846;846;0;0;0;398;398;0;0;0;448;448;0;0;0;3;3;14;4;13;13;8;12;8;9;7;10;11;8;21;11;12;8;17;14;27;9;13;14;14;95;87;61;60;57;65;59;26;16;12;19;5;1;0;0;0;3;1;6;2;4;6;5;5;2;7;3;4;4;3;6;7;6;4;8;5;12;5;5;6;5;43;55;31;27;25;29;31;11;10;6;5;1;0;0;0;0;0;2;8;2;9;7;3;7;6;2;4;6;7;5;15;4;6;4;9;9;15;4;8;8;9;52;32;30;33;32;36;28;15;6;6;14;4;1;0;0;0
354990405000133;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904003;Setor Socioeconômico 02;1;258;258;237;237;0;21;5;16;0;237;0;0;0;742;328;414;742;742;0;0;0;328;328;0;0;0;414;414;0;0;0;6;2;6;9;7;11;1;8;5;13;11;7;13;8;9;13;13;12;11;13;12;17;11;12;10;53;49;35;44;74;60;41;37;39;25;19;15;8;2;1;0;2;0;3;6;2;3;1;6;3;6;3;4;10;4;2;6;9;7;6;6;9;8;6;4;4;28;24;15;14;32;22;15;17;16;10;7;5;2;1;0;0;4;2;3;3;5;8;0;2;2;7;8;3;3;4;7;7;4;5;5;7;3;9;5;8;6;25;25;20;30;42;38;26;20;23;15;12;10;6;1;1;0
354990405000134;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904003;Setor Socioeconômico 02;1;241;239;210;210;0;29;2;27;0;210;2;2;0;671;310;361;630;630;0;0;41;287;287;0;0;23;343;343;0;0;18;7;4;5;5;6;5;13;7;6;7;8;9;11;7;6;9;8;6;9;9;10;10;13;10;5;54;37;38;34;56;44;46;42;35;25;30;16;10;7;2;0;2;2;4;3;5;3;8;3;3;3;6;7;4;4;1;6;2;3;3;5;6;6;9;4;4;22;19;16;14;26;18;19;20;16;7;16;5;3;1;2;0;5;2;1;2;1;2;5;4;3;4;2;2;7;3;5;3;6;3;6;4;4;4;4;6;1;32;18;22;20;30;26;27;22;19;18;14;11;7;6;0;0
354990405000135;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904003;Setor Socioeconômico 02;1;269;269;248;248;0;21;6;15;0;248;0;0;0;689;315;374;689;689;0;0;0;315;315;0;0;0;374;374;0;0;0;4;7;7;7;5;6;7;3;5;6;7;16;9;14;13;8;4;10;5;7;8;11;13;17;9;59;47;47;56;44;54;41;32;24;21;25;20;9;2;0;0;4;2;4;5;3;2;6;3;3;2;5;5;3;4;7;6;4;8;3;2;3;8;4;7;6;31;20;16;24;20;32;17;12;7;9;5;10;3;0;0;0;0;5;3;2;2;4;1;0;2;4;2;11;6;10;6;2;0;2;2;5;5;3;9;10;3;28;27;31;32;24;22;24;20;17;12;20;10;6;2;0;0
354990405000136;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904003;Setor Socioeconômico 02;1;230;230;216;213;3;14;1;13;0;216;0;0;0;671;321;350;671;661;10;0;0;321;315;6;0;0;350;346;4;0;0;10;19;5;8;12;7;11;15;6;6;12;3;11;13;11;8;8;10;10;16;15;11;14;3;13;70;71;61;57;40;41;25;18;11;7;6;4;2;0;1;0;7;11;2;4;6;4;5;4;3;3;3;2;2;7;5;6;7;7;4;5;9;7;9;1;6;31;33;29;27;18;21;13;9;4;2;3;1;1;0;0;0;3;8;3;4;6;3;6;11;3;3;9;1;9;6;6;2;1;3;6;11;6;4;5;2;7;39;38;32;30;22;20;12;9;7;5;3;3;1;0;1;0
354990405000137;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904003;Setor Socioeconômico 02;1;249;249;232;232;0;17;3;14;0;232;0;0;0;715;346;369;715;715;0;0;0;346;346;0;0;0;369;369;0;0;0;5;6;12;7;4;7;3;10;14;10;13;13;6;12;12;9;11;9;6;18;11;18;10;8;13;58;50;50;49;49;41;45;33;30;21;15;16;8;3;0;0;2;3;8;1;1;4;2;5;7;2;6;8;4;5;6;5;8;3;4;7;2;13;7;3;5;29;26;28;25;26;22;18;16;13;6;5;5;4;2;0;0;3;3;4;6;3;3;1;5;7;8;7;5;2;7;6;4;3;6;2;11;9;5;3;5;8;29;24;22;24;23;19;27;17;17;15;10;11;4;1;0;0
